"Date"|"Flight"|"Departure"|"STD"|"Arrival"|"STA"|"Aircraft"|"Status"|"Duration"|" Notes"||
4-Mar|"WQ3589"|"Brownsville, TX (BRO/KBRO)"|"06:25 CST"|"Guatemala City (GUA/MGGT)"|"-"|"B734 (N441US)"|"Landed"|"02h09m"|||
4-Mar|"WQ3171"|"Miami, FL (MIA/KMIA)"|"07:00 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N420US)"|"Landed"|"01h00m"|||
4-Mar|"WQ512"|"Miami, FL (MIA/KMIA)"|"06:30 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B738"|"Landed"|"00h43m"|||
4-Mar|"WQ3519"|"Phoenix, AZ (AZA/KIWA)"|"04:25 MST"|"Dallas, TX (DAL/KDAL)"|"-"|"B733 (N531AU)"|"Landed 07:54 CST"|"02h05m"|||
4-Mar|"WQ3550"|"Brownsville, TX (BRO/KBRO)"|"05:20 CST"|"La Mesa (SAP/MHLM)"|"-"|"B733 (N627SW)"|"Landed"|"02h05m"|||
4-Mar|"WQ701"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N538CC)"|"Landed"|"00h48m"|||
4-Mar|"WQ9731"|"Nashville, TN (BNA/KBNA)"|"01:15 CST"|"Champaign/Urbana, IL (CMI/KCMI)"|"-"|"B738 (N820TJ)"|"Landed 01:58 CST"|"00h43m"|||
4-Mar|"WQ9806"|"Fort Lauderdale, FL (FLL/KFLL)"|"00:54 EST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N806TJ)"|"Landed 01:22 EST"|"00h14m"|||
3-Mar|"WQ7731"|"Tuscaloosa, AL (TCL/KTCL)"|"23:00 CST"|"Nashville, TN (BNA/KBNA)"|"-"|"B738 (N820TJ)"|"Landed 23:47 CST"|"00h41m"|||"UA?"
3-Mar|"WQ2158"|"Tampa, FL (TPA/KTPA)"|"-"|"Fort Lauderdale, FL (FLL/KFLL)"|"-"|"B734 (N806TJ)"|"Landed 00:13 EST"|"00h33m"|||
3-Mar|"WQ9709"|"Indianapolis, IN (IND/KIND)"|"22:40 EST"|"Dallas, TX (DAL/KDAL)"|"-"|"B733 (N397SW)"|"Landed 23:25 CST"|"02h11m"|||
3-Mar|"WQ7754"|"Bedford, MA (BED/KBED)"|"-"|"Syracuse, NY (SYR/KSYR)"|"-"|"B734 (N803TJ)"|"Landed"|"-"|||
3-Mar|"WQ9534"|"Fayetteville, AR (FYV/KFYV)"|"19:50 CST"|"Gulfport, MS (GPT/KGPT)"|"-"|"B734 (N149XA)"|"Landed"|"01h09m"|||
3-Mar|"WQ9629"|"Greensboro, NC (GSO/KGSO)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N629SW)"|"Landed 21:56 EST"|"01h42m"|||
3-Mar|"WQ9080"|"Providence, RI (PVD/KPVD)"|"-"|"Farmingdale, NY (KFRG)"|"-"|"B734 (N808TJ)"|"Landed 20:37 EST"|"00h33m"|||
3-Mar|"WQ3507"|"San Diego, CA (SAN/KSAN)"|"17:00 PST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed 19:02 MST"|"00h55m"|||
3-Mar|"WQ7707"|"Lincoln, NE (LNK/KLNK)"|"19:00 CST"|"Indianapolis, IN (IND/KIND)"|"-"|"B733 (N397SW)"|"Landed 20:59 EST"|"01h07m"|||
3-Mar|"WQ9730"|"Orlando, FL (SFB/KSFB)"|"19:30 EST"|"Tuscaloosa, AL (TCL/KTCL)"|"-"|"B738 (N820TJ)"|"Landed"|"01h20m"|||"UA?"
3-Mar|"WQ753"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 20:33 EST"|"01h04m"|||
3-Mar|"WQ3574"|"Laredo, TX (LRD/KLRD)"|"18:25 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"01h05m"|||
3-Mar|"WQ3518"|"El Paso, TX (ELP/KELP)"|"-"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed"|"00h52m"|||
3-Mar|"WQ4534"|"Baton Rouge, LA (BTR/KBTR)"|"17:30 CST"|"Fayetteville, AR (FYV/KFYV)"|"-"|"B734 (N149XA)"|"Landed 19:22 CST"|"01h04m"|||
3-Mar|"WQ9753"|"Providence, RI (PVD/KPVD)"|"18:30 EST"|"Bedford, MA (BED/KBED)"|"-"|"B734 (N803TJ)"|"Landed"|"-"|||
3-Mar|"WQ9521"|"South Bend, IN (SBN/KSBN)"|"18:20 EST"|"Traverse City, MI (TVC/KTVC)"|"-"|"B734 (N458UW)"|"Landed"|"00h41m"|||
3-Mar|"WQ533"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed"|"01h03m"|||
3-Mar|"WQ3506"|"Victorville, CA (VCV/KVCV)"|"15:00 PST"|"San Diego, CA (SAN/KSAN)"|"-"|"B733 (N529AU)"|"Landed 15:32 PST"|"00h36m"|||
3-Mar|"WQ841"|"Kingston (KIN/MKJP)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N811TJ)"|"Landed 19:27 EST"|"01h31m"|||
3-Mar|"WQ9706"|"Tupelo, MS (TUP/KTUP)"|"16:20 CST"|"Lincoln, NE (LNK/KLNK)"|"-"|"B733 (N397SW)"|"Landed 17:32 CST"|"01h41m"|||
3-Mar|"WQ1994"|"Santo Domingo (SDQ/MDSD)"|"18:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N285XA)"|"Landed 22:37 EST"|"02h02m"|||
3-Mar|"WQ4080"|"Dayton, OH (DAY/KDAY)"|"17:00 EST"|"Providence, RI (PVD/KPVD)"|"-"|"B734 (N808TJ)"|"Landed 18:49 EST"|"01h34m"|||
3-Mar|"WQ3541"|"Alexandria, LA (AEX/KAEX)"|"15:55 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N627SW)"|"Landed"|"01h19m"|||
3-Mar|"WQ806"|"Scottsbluff, NE (BFF/KBFF)"|"14:40 MST"|"Wendover, UT (KENV)"|"-"|"B734 (N313XA)"|"Landed"|"01h26m"||"Casino Run?"|
3-Mar|"WQ7751"|"Charlottesville, VA (CHO/KCHO)"|"16:30 EST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N804TJ)"|"Landed 18:59 EST"|"02h03m"|||
3-Mar|"WQ3517"|"Las Vegas, NV (LAS/KLAS)"|"13:25 PST"|"El Paso, TX (ELP/KELP)"|"-"|"B733 (N531AU)"|"Landed 15:50 MST"|"01h24m"|||
3-Mar|"WQ752"|"Miami, FL (MIA/KMIA)"|"16:00 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N538CC)"|"Landed"|"01h00m"|||
3-Mar|"WQ7730"|"Dallas, TX (DAL/KDAL)"|"15:00 CST"|"Orlando, FL (SFB/KSFB)"|"-"|"B738 (N820TJ)"|"Landed 18:53 EST"|"01h52m"|||
3-Mar|"WQ532"|"Miami, FL (MIA/KMIA)"|"-"|"Holguin (HOG/MUHG)"|"-"|"B734 (N420US)"|"Landed"|"-"|||
3-Mar|"WQ4103"|"Tallahassee, FL (TLH/KTLH)"|"15:00 EST"|"South Bend, IN (SBN/KSBN)"|"-"|"B734 (N458UW)"|"Landed"|"02h06m"|||
3-Mar|"WQ840"|"Miami, FL (MIA/KMIA)"|"15:00 EST"|"Kingston (KIN/MKJP)"|"-"|"B733 (N811TJ)"|"Landed"|"01h19m"|||
3-Mar|"WQ4411"|"Columbia, MO (COU/KCOU)"|"14:00 CST"|"Tupelo, MS (TUP/KTUP)"|"-"|"B733 (N397SW)"|"Landed"|"00h55m"|||
3-Mar|"WQ7753"|"Cincinnati, KY (CVG/KCVG)"|"15:00 EST"|"Providence, RI (PVD/KPVD)"|"-"|"B734 (N803TJ)"|"Landed 16:24 EST"|"01h31m"|||
3-Mar|"WQ903"|"Rapid City, SD (RAP/KRAP)"|"12:50 MST"|"Scottsbluff, NE (BFF/KBFF)"|"-"|"B734 (N313XA)"|"Landed"|"00h33m"|||
3-Mar|"WQ3505"|"Denver, CO (DEN/KDEN)"|"12:45 MST"|"Victorville, CA (VCV/KVCV)"|"-"|"B733 (N529AU)"|"Landed"|"01h49m"|||
3-Mar|"WQ3560"|"Santo Domingo (SDQ/MDSD)"|"15:32 AST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N917XA)"|"Landed"|"03h59m"|||
3-Mar|"WQ4303"|"Greensboro, NC (GSO/KGSO)"|"14:30 EST"|"Charlottesville, VA (CHO/KCHO)"|"-"|"B734 (N804TJ)"|"Landed"|"00h27m"|||
3-Mar|"WQ771"|"Camaguey (CMW/MUCM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 15:14 EST"|"00h58m"|||
3-Mar|"WQ3573"|"Newark, NJ (EWR/KEWR)"|"14:05 EST"|"Laredo, TX (LRD/KLRD)"|"-"|"B733 (N626SW)"|"Landed"|"04h33m"|||
3-Mar|"WQ9080"|"Minneapolis, MN (MSP/KMSP)"|"13:00 CST"|"Dayton, OH (DAY/KDAY)"|"-"|"B734 (N808TJ)"|"Landed 15:02 EST"|"01h14m"|||
3-Mar|"WQ3527"|"Guayaquil (GYE/SEGU)"|"-"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B738 (N624XA)"|"Landed 18:34 MST"|"06h17m"|||
3-Mar|"WQ9533"|"Greenville, SC (GSP/KGSP)"|"13:45 EST"|"Baton Rouge, LA (BTR/KBTR)"|"-"|"B734 (N149XA)"|"Landed 14:14 CST"|"01h40m"|||
3-Mar|"WQ3540"|"Richmond, VA (RIC/KRIC)"|"13:30 EST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N627SW)"|"Landed"|"02h39m"|||
3-Mar|"WQ3587"|"Alexandria, LA (AEX/KAEX)"|"12:25 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B734 (N441US)"|"Landed"|"01h19m"|||
3-Mar|"WQ3516"|"Yakima, WA (YKM/KYKM)"|"10:10 PST"|"Las Vegas, NV (LAS/KLAS)"|"-"|"B733 (N531AU)"|"Landed 12:06 PST"|"01h54m"|||
3-Mar|"WQ9001"|"Greensboro, NC (GSO/KGSO)"|"13:00 EST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed"|"01h41m"|||
3-Mar|"WQ7325"|"South Bend, IN (SBN/KSBN)"|"13:00 EST"|"Greensboro, NC (GSO/KGSO)"|"-"|"B734 (N418US)"|"Landed"|"01h16m"|||
3-Mar|"WQ1995"|"Miami, FL (MIA/KMIA)"|"12:45 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N285XA)"|"Landed 15:59 AST"|"01h44m"|||
3-Mar|"WQ1996"|"Santo Domingo (SDQ/MDSD)"|"13:45 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 15:25 EST"|"02h08m"|||
3-Mar|"WQ3559"|"-"|"-"|"Santo Domingo (SDQ/MDSD)"|"-"|"B738 (N917XA)"|"Landed 14:09 AST"|"-"|||
3-Mar|"WQ3507"|"Phoenix, AZ (AZA/KIWA)"|"-"|"-"|"-"|"B733 (N529AU)"|"Landed"|"-"|||
3-Mar|"WQ805"|"Wendover, UT (KENV)"|"10:00 MST"|"Rapid City, SD (RAP/KRAP)"|"-"|"B734 (N313XA)"|"Landed"|"01h22m"|||"Casino Run?"
3-Mar|"WQ3572"|"Portsmouth, NH (PSM/KPSM)"|"11:20 EST"|"Newark, NJ (EWR/KEWR)"|"-"|"B733 (N626SW)"|"Landed 11:51 EST"|"00h51m"|||
3-Mar|"WQ3586"|"San Antonio, TX (SAT/KSAT)"|"10:10 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B734 (N441US)"|"Landed"|"00h55m"|||
3-Mar|"WQ2202"|"Havana (HAV/MUHA)"|"11:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 12:06 EST"|"00h43m"|||
3-Mar|"WQ3539"|"Toledo, OH (TOL/KTOL)"|"11:10 EST"|"Richmond, VA (RIC/KRIC)"|"-"|"B733 (N627SW)"|"Landed 12:19 EST"|"01h06m"|||
3-Mar|"WQ4532"|"Columbia, MO (COU/KCOU)"|"10:00 CST"|"Greenville, SC (GSP/KGSP)"|"-"|"B734 (N149XA)"|"Landed 12:41 EST"|"01h18m"|||
3-Mar|"WQ770"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Camaguey (CMW/MUCM)"|"-"|"B734 (N538CC)"|"Landed"|"00h48m"|||
3-Mar|"WQ503"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N285XA)"|"Landed 11:13 EST"|"00h42m"|||
3-Mar|"WQ5601"|"Miami, FL (OPF/KOPF)"|"10:00 EST"|"Greensboro, NC (GSO/KGSO)"|"-"|"B734 (N430XA)"|"Landed"|"01h57m"|||
3-Mar|"WQ3515"|"Phoenix, AZ (AZA/KIWA)"|"-"|"Yakima, WA (YKM/KYKM)"|"-"|"B733 (N531AU)"|"Landed"|"-"|||
3-Mar|"WQ9804"|"Greensboro, NC (GSO/KGSO)"|"09:00 EST"|"Syracuse, NY (SYR/KSYR)"|"-"|"B734 (N804TJ)"|"Landed"|"01h22m"|||
3-Mar|"WQ405"|"Santo Domingo (SDQ/MDSD)"|"10:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N811TJ)"|"Landed 11:05 EST"|"02h11m"|||
3-Mar|"WQ2201"|"Miami, FL (MIA/KMIA)"|"09:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N420US)"|"Landed"|"00h50m"|||
3-Mar|"WQ3585"|"Brownsville, TX (BRO/KBRO)"|"08:00 CST"|"San Antonio, TX (SAT/KSAT)"|"-"|"B734 (N441US)"|"Landed 08:41 CST"|"00h47m"|||
3-Mar|"WQ702"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 09:39 EST"|"00h41m"|||
3-Mar|"WQ3558"|"Miami, FL (MIA/KMIA)"|"08:50 EST"|"Port-au-Prince (PAP/MTPP)"|"-"|"B738 (N917XA)"|"Landed"|"01h28m"|||
3-Mar|"WQ1997"|"Miami, FL (MIA/KMIA)"|"08:15 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N802TJ)"|"Landed 11:12 AST"|"01h45m"|||
3-Mar|"WQ502"|"Miami, FL (MIA/KMIA)"|"-"|"Havana (HAV/MUHA)"|"-"|"B734 (N285XA)"|"Landed"|"-"|||
3-Mar|"WQ9455"|"Miami, FL (MIA/KMIA)"|"08:00 EST"|"Miami, FL (OPF/KOPF)"|"-"|"B734 (N430XA)"|"Landed 08:20 EST"|"00h12m"|||
3-Mar|"WQ3571"|"Alexandria, LA (AEX/KAEX)"|"06:00 CST"|"Portsmouth, NH (PSM/KPSM)"|"-"|"B733 (N626SW)"|"Landed 09:59 EST"|"02h49m"|||
3-Mar|"WQ3538"|"Brownsville, TX (BRO/KBRO)"|"06:00 CST"|"Toledo, OH (TOL/KTOL)"|"-"|"B733 (N627SW)"|"Landed"|"02h35m"|||
3-Mar|"WQ3139"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734"|"Landed"|"00h48m"|||
3-Mar|"WQ701"|"Miami, FL (MIA/KMIA)"|"06:00 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N538CC)"|"Landed"|"00h48m"|||
3-Mar|"WQ3557"|"Alexandria, LA (AEX/KAEX)"|"04:40 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B738 (N917XA)"|"Landed 08:19 EST"|"01h35m"|||
3-Mar|"WQ404"|"Miami, FL (MIA/KMIA)"|"05:00 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B733 (N811TJ)"|"Landed 07:58 AST"|"01h46m"|||
3-Mar|"WQ9325"|"Philadelphia, PA (PHL/KPHL)"|"03:15 EST"|"South Bend, IN (SBN/KSBN)"|"-"|"B734 (N418US)"|"Landed"|"01h40m"|||
3-Mar|"WQ9531"|"Lubbock, TX (LBB/KLBB)"|"-"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N531AU)"|"Landed 02:00 MST"|"01h33m"|||
3-Mar|"WQ9700"|"Memphis, TN (MEM/KMEM)"|"00:50 CST"|"Columbia, MO (COU/KCOU)"|"-"|"B733 (N397SW)"|"Landed"|"01h08m"|||
3-Mar|"WQ401"|"San Juan (SJU/TJSJ)"|"02:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B733 (N811TJ)"|"Landed 03:31 EST"|"02h29m"|||
2-Mar|"WQ7729"|"Waco, TX (ACT/KACT)"|"-"|"Lubbock, TX (LBB/KLBB)"|"-"|"B733 (N531AU)"|"Landed"|"-"|||
2-Mar|"WQ7705"|"Dallas, TX (DAL/KDAL)"|"22:30 CST"|"Memphis, TN (MEM/KMEM)"|"-"|"B733 (N397SW)"|"Landed"|"01h10m"|||
2-Mar|"WQ2232"|"Holguin (HOG/MUHG)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 23:30 EST"|"01h06m"|||
2-Mar|"WQ9729"|"Lubbock, TX (LBB/KLBB)"|"-"|"Greensboro, NC (GSO/KGSO)"|"-"|"B733 (N629SW)"|"Landed"|"-"|||
2-Mar|"WQ9001"|"Miami, FL (MIA/KMIA)"|"21:14 EST"|"Dallas, TX (DAL/KDAL)"|"-"|"B738 (N820TJ)"|"Landed 00:43 CST"|"02h51m"|||
2-Mar|"WQ523"|"Camaguey (CMW/MUCM)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N285XA)"|"Landed 22:10 EST"|"00h59m"|||
2-Mar|"WQ400"|"Miami, FL (MIA/KMIA)"|"21:00 EST"|"San Juan (SJU/TJSJ)"|"-"|"B733 (N811TJ)"|"Landed"|"02h00m"|||
2-Mar|"WQ2202"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 21:37 EST"|"00h40m"|||
2-Mar|"WQ9620"|"Greenville, SC (GSP/KGSP)"|"20:10 EST"|"Columbia, MO (COU/KCOU)"|"-"|"B734 (N149XA)"|"Landed 22:07 CST"|"01h57m"|||
2-Mar|"WQ2231"|"Miami, FL (MIA/KMIA)"|"19:25 EST"|"Holguin (HOG/MUHG)"|"-"|"B734 (N538CC)"|"Landed"|"00h59m"|||
2-Mar|"WQ522"|"Miami, FL (MIA/KMIA)"|"-"|"Camaguey (CMW/MUCM)"|"-"|"B734 (N285XA)"|"Landed"|"-"|||
2-Mar|"WQ4101"|"Nashville, TN (BNA/KBNA)"|"17:45 CST"|"Greenville, SC (GSP/KGSP)"|"-"|"B734 (N149XA)"|"Landed 20:02 EST"|"00h44m"|||
2-Mar|"WQ9324"|"Cedar Rapids, IA (CID/KCID)"|"17:45 CST"|"New Orleans, LA (MSY/KMSY)"|"-"|"B734 (N418US)"|"Landed 19:44 CST"|"01h54m"|||
2-Mar|"WQ3570"|"Brownsville, TX (BRO/KBRO)"|"17:20 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B733 (N626SW)"|"Landed"|"01h05m"|||
2-Mar|"WQ563"|"Santiago (SCU/MUCU)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N430XA)"|"Landed 19:31 EST"|"01h14m"|||
2-Mar|"WQ9705"|"Tuscaloosa, AL (TCL/KTCL)"|"17:05 CST"|"Dallas, TX (DAL/KDAL)"|"-"|"B733 (N397SW)"|"Landed 18:34 CST"|"01h44m"|||"UA?"
2-Mar|"WQ9751"|"Bedford, MA (BED/KBED)"|"18:05 EST"|"Cincinnati, KY (CVG/KCVG)"|"-"|"B734 (N803TJ)"|"Landed"|"02h06m"|||
2-Mar|"WQ804"|"Topeka, KS (FOE/KFOE)"|"16:30 CST"|"Wendover, UT (KENV)"|"-"|"B734 (N313XA)"|"Landed"|"02h17m"|||"Casino Run?"
2-Mar|"WQ9524"|"Fayetteville, AR (FYV/KFYV)"|"-"|"Nashville, TN (BNA/KBNA)"|"-"|"B734 (N149XA)"|"Landed 17:08 CST"|"00h55m"|||
2-Mar|"WQ1994"|"Santo Domingo (SDQ/MDSD)"|"18:00 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 19:35 EST"|"02h01m"|||
2-Mar|"WQ6854"|"Bullhead City, AZ (IFP/KIFP)"|"15:00 MST"|"Long Beach, CA (LGB/KLGB)"|"-"|"B733 (N623SW)"|"Landed 15:00 PST"|"00h46m"|||
2-Mar|"WQ9648"|"Newark, NJ (EWR/KEWR)"|"16:42 EST"|"Nashville, TN (BNA/KBNA)"|"-"|"B734 (N808TJ)"|"Landed 18:46 CST"|"02h03m"|||
2-Mar|"WQ704"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 17:05 EST"|"00h45m"|||
2-Mar|"WQ7704"|"Nashville, TN (BNA/KBNA)"|"15:00 CST"|"Tuscaloosa, AL (TCL/KTCL)"|"-"|"B733 (N397SW)"|"Landed"|"00h35m"|||"UA?"
2-Mar|"WQ7751"|"Syracuse, NY (SYR/KSYR)"|"16:00 EST"|"Bedford, MA (BED/KBED)"|"-"|"B734 (N803TJ)"|"Landed"|"00h39m"|||
2-Mar|"WQ513"|"Santa Clara (SNU/MUSC)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N285XA)"|"Landed 16:10 EST"|"00h35m"|||
2-Mar|"WQ2201"|"Miami, FL (MIA/KMIA)"|"15:30 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N458UW)"|"Landed"|"00h50m"|||
2-Mar|"WQ902"|"Lincoln, NE (LNK/KLNK)"|"-"|"Topeka, KS (FOE/KFOE)"|"-"|"B734 (N313XA)"|"Landed"|"-"|||
2-Mar|"WQ7441"|"Houston, TX (HOU/KHOU)"|"13:46 CST"|"Fayetteville, AR (FYV/KFYV)"|"-"|"B734 (N149XA)"|"Landed 15:20 CST"|"01h08m"|||
2-Mar|"WQ3537"|"Guatemala City (GUA/MGGT)"|"13:10 CST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N627SW)"|"Landed"|"02h11m"|||
2-Mar|"WQ3526"|"Guadalajara (GDL/MMGL)"|"13:01 CST"|"Phoenix, AZ (AZA/KIWA)"|"-"|"B733 (N529AU)"|"Landed"|"02h17m"|||
2-Mar|"WQ2368"|"St Louis, MO (STL/KSTL)"|"-"|"Newark, NJ (EWR/KEWR)"|"-"|"B734 (N808TJ)"|"Landed 15:35 EST"|"01h54m"|||
2-Mar|"WQ703"|"Miami, FL (MIA/KMIA)"|"13:30 EST"|"Havana (HAV/MUHA)"|"-"|"B734 (N538CC)"|"Landed"|"00h49m"|||
2-Mar|"WQ2362"|"St Louis, MO (STL/KSTL)"|"12:30 CST"|"Newark, NJ (EWR/KEWR)"|"-"|"B734"|"Landed"|"01h55m"|||
2-Mar|"WQ3556"|"San Salvador (SAL/MSLP)"|"12:20 CST"|"Alexandria, LA (AEX/KAEX)"|"-"|"B738 (N917XA)"|"Landed"|"03h24m"|||
2-Mar|"WQ2157"|"Bedford, MA (BED/KBED)"|"13:00 EST"|"Tampa, FL (TPA/KTPA)"|"-"|"B734 (N806TJ)"|"Landed 16:10 EST"|"02h54m"|||
2-Mar|"WQ2212"|"Santa Clara (SNU/MUSC)"|"12:55 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 14:03 EST"|"00h55m"|||
2-Mar|"WQ1996"|"Santo Domingo (SDQ/MDSD)"|"13:45 AST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N802TJ)"|"Landed 16:41 EST"|"02h09m"|||
2-Mar|"WQ1995"|"Miami, FL (MIA/KMIA)"|"12:45 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N420US)"|"Landed 15:54 AST"|"01h48m"|||
2-Mar|"WQ3569"|"Harrisburg, PA (MDT/KMDT)"|"12:45 EST"|"Brownsville, TX (BRO/KBRO)"|"-"|"B733 (N626SW)"|"Landed"|"04h18m"|||
2-Mar|"WQ562"|"Miami, FL (MIA/KMIA)"|"12:00 EST"|"Santiago (SCU/MUCU)"|"-"|"B734 (N430XA)"|"Landed"|"01h04m"|||
2-Mar|"WQ9523"|"Gulfport, MS (GPT/KGPT)"|"11:00 CST"|"Houston, TX (HOU/KHOU)"|"-"|"B734 (N149XA)"|"Landed 12:57 CST"|"01h11m"|||
2-Mar|"WQ803"|"Wendover, UT (KENV)"|"10:00 MST"|"Lincoln, NE (LNK/KLNK)"|"-"|"B734 (N313XA)"|"Landed 13:10 CST"|"02h02m"||"Casino Run?"|
2-Mar|"WQ512"|"Miami, FL (MIA/KMIA)"|"11:50 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N285XA)"|"Landed"|"00h43m"|||
2-Mar|"WQ3502"|"San Diego, CA (SAN/KSAN)"|"-"|"Guadalajara (GDL/MMGL)"|"-"|"B733 (N529AU)"|"Landed 13:17 CST"|"02h31m"|||
2-Mar|"WQ2211"|"Miami, FL (MIA/KMIA)"|"10:45 EST"|"Santa Clara (SNU/MUSC)"|"-"|"B734 (N458UW)"|"Landed"|"00h44m"|||
2-Mar|"WQ7728"|"Lubbock, TX (LBB/KLBB)"|"09:20 CST"|"Waco, TX (ACT/KACT)"|"-"|"B733 (N531AU)"|"Landed"|"00h43m"|||
2-Mar|"WQ3525"|"San Diego, CA (SAN/KSAN)"|"07:10 PST"|"Guadalajara (GDL/MMGL)"|"-"|"B733"|"Landed"|"02h27m"|||
2-Mar|"WQ731"|"Santa Clara (SNU/MUSC)"|"09:30 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N420US)"|"Landed 10:50 EST"|"00h52m"|||
2-Mar|"WQ3536"|"El Paso, TX (ELP/KELP)"|"07:25 MST"|"Guatemala City (GUA/MGGT)"|"-"|"B733 (N627SW)"|"Landed"|"03h09m"|||
2-Mar|"WQ3555"|"Houston, TX (IAH/KIAH)"|"-"|"San Salvador (SAL/MSLP)"|"-"|"B738 (N917XA)"|"Landed"|"-"|||
2-Mar|"WQ9531"|"Phoenix, AZ (AZA/KIWA)"|"-"|"Lubbock, TX (LBB/KLBB)"|"-"|"B733 (N531AU)"|"Landed 09:23 CST"|"01h09m"|||
2-Mar|"WQ503"|"Havana (HAV/MUHA)"|"09:10 CST"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N285XA)"|"Landed 10:26 EST"|"00h44m"|||
2-Mar|"WQ702"|"Havana (HAV/MUHA)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N538CC)"|"Landed 09:54 EST"|"00h45m"|||
2-Mar|"WQ3568"|"Alexandria, LA (AEX/KAEX)"|"08:00 CST"|"Harrisburg, PA (MDT/KMDT)"|"-"|"B733 (N626SW)"|"Landed"|"02h13m"|||
2-Mar|"WQ553"|"Varadero (VRA/MUVR)"|"-"|"Miami, FL (MIA/KMIA)"|"-"|"B734 (N458UW)"|"Landed 09:17 EST"|"00h39m"|||
2-Mar|"WQ1997"|"Miami, FL (MIA/KMIA)"|"08:15 EST"|"Santo Domingo (SDQ/MDSD)"|"-"|"B734 (N802TJ)"|"Landed 11:10 AST"|"01h47m"|||
2-Mar|"WQ3501"|"Phoenix, AZ (AZA/KIWA)"|"-"|"San Diego, CA (SAN/KSAN)"|"-"|"B733 (N529AU)"|"Landed 05:58 PST"|"00h59m"|||
