,Date,Flight,Departure,STD,Arrival,STA,Aircraft,Status,Duration,Unnamed: 9,Airline,ArrivalLoc,ArrivalIATA,ArrivalICAO,DepartureLoc,DepartureIATA,DepartureICAO
1361,2020-03-07,WQ4108,"Columbia, MO (COU/KCOU)",17:00 CST,"Tuscaloosa, AL (TCL/KTCL)",,B733,Landed,01h04m,,SwiftAir/iAero,"Tuscaloosa, AL",TCL,KTCL,"Columbia, MO",COU,KCOU
1362,2020-03-07,WQ4478,Santo Domingo (SDQ/MDSD),17:00 AST,"Tampa, FL (TPA/KTPA)",,B734 (N808TJ),Landed 19:17 EST,02h28m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,Santo Domingo,SDQ,MDSD
1363,2020-03-07,WQ6853,"Albuquerque, NM (ABQ/KABQ)",14:08 MST,"Bullhead City, AZ (IFP/KIFP)",,B733 (N623SW),Landed,01h15m,,SwiftAir/iAero,"Bullhead City, AZ",IFP,KIFP,"Albuquerque, NM",ABQ,KABQ
1364,2020-03-07,WQ814,"Casper, WY (CPR/KCPR)",14:15 MST,"Wendover, UT (KENV)",,B734 (N313XA),Landed,01h03m,,SwiftAir/iAero,"Wendover, UT",KENV),,"Casper, WY",CPR,KCPR
1365,2020-03-07,WQ772,"Miami, FL (MIA/KMIA)",16:15 EST,Camaguey (CMW/MUCM),,B734 (N538CC),Landed,00h49m,,SwiftAir/iAero,Camaguey,CMW,MUCM,"Miami, FL",MIA,KMIA
1366,2020-03-07,WQ512,"Miami, FL (MIA/KMIA)",16:00 EST,Santa Clara (SNU/MUSC),,B734 (N440US),Landed,00h43m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1367,2020-03-07,WQ3174,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N802TJ),Landed 17:59 EST,01h04m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1368,2020-03-07,WQ2232,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 18:23 EST,01h04m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1369,2020-03-07,WQ6803,"Cleveland, OH (CLE/KCLE)",17:30 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N458UW),Landed,01h07m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Cleveland, OH",CLE,KCLE
1370,2020-03-07,WQ2751,"Dallas, TX (DAL/KDAL)",16:30 CST,"Nashville, TN (BNA/KBNA)",,B734,Landed,01h17m,,SwiftAir/iAero,"Nashville, TN",BNA,KBNA,"Dallas, TX",DAL,KDAL
1371,2020-03-07,WQ7413,"Lubbock, TX (LBB/KLBB)",,"Topeka, KS (FOE/KFOE)",,B734 (N804TJ),Landed,,,SwiftAir/iAero,"Topeka, KS",FOE,KFOE,"Lubbock, TX",LBB,KLBB
1372,2020-03-07,WQ9737,"Houston, TX (HOU/KHOU)",16:55 CST,"College Station, TX (CLL/KCLL)",,B733 (N627SW),Landed,00h29m,,SwiftAir/iAero,"College Station, TX",CLL,KCLL,"Houston, TX",HOU,KHOU
1373,2020-03-07,WQ1994,Santo Domingo (SDQ/MDSD),18:00 AST,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 19:25 EST,02h10m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
1374,2020-03-06,WQ504,"Miami, FL (MIA/KMIA)",,Havana (HAV/MUHA),,B734 (N440US),Landed,,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1375,2020-03-06,WQ9262,"Brownsville, TX (BRO/KBRO)",17:55 CST,"Memphis, TN (MEM/KMEM)",,B733 (N627SW),Landed 19:27 CST,01h42m,,SwiftAir/iAero,"Memphis, TN",MEM,KMEM,"Brownsville, TX",BRO,KBRO
1376,2020-03-06,WQ3154,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 19:57 EST,00h44m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1377,2020-03-06,WQ3175,"Miami, FL (MIA/KMIA)",,Holguin (HOG/MUHG),,B734 (N802TJ),Landed,,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1378,2020-03-06,WQ705,"Miami, FL (MIA/KMIA)",20:50 EST,Havana (HAV/MUHA),,B734 (N438US),Landed,00h49m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1379,2020-03-06,WQ2363,"Bedford, MA (BED/KBED)",,"Newark, NJ (EWR/KEWR)",,B734 (N803TJ),Landed 22:29 EST,00h54m,,SwiftAir/iAero,"Newark, NJ",EWR,KEWR,"Bedford, MA",BED,KBED
1380,2020-03-06,WQ2204,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 23:33 EST,00h48m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1381,2020-03-06,WQ9664,"Miami, FL (MIA/KMIA)",,"Greensboro, NC (GSO/KGSO)",,B733 (N397SW),Landed,,,SwiftAir/iAero,"Greensboro, NC",GSO,KGSO,"Miami, FL",MIA,KMIA
1382,2020-03-06,WQ3176,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N802TJ),Landed 23:07 EST,01h01m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1383,2020-03-06,WQ2557,"Detroit, MI (DTW/KDTW)",23:00 EST,"Chicago, IL (ORD/KORD)",,B734 (N807TJ),Landed 23:14 CST,00h40m,,SwiftAir/iAero,"Chicago, IL",ORD,KORD,"Detroit, MI",DTW,KDTW
1384,2020-03-06,WQ2363,"Newark, NJ (EWR/KEWR)",23:00 EST,"Chicago, IL (MDW/KMDW)",,B734 (N803TJ),Landed 00:56 CST,01h44m,,SwiftAir/iAero,"Chicago, IL",MDW,KMDW,"Newark, NJ",EWR,KEWR
1385,2020-03-06,WQ9736,"College Station, TX (CLL/KCLL)",17:35 CST,"Tampa, FL (TPA/KTPA)",,B738 (N820TJ),Landed 19:30 EST,01h40m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,"College Station, TX",CLL,KCLL
1386,2020-03-06,WQ2203,"Miami, FL (MIA/KMIA)",18:50 EST,Havana (HAV/MUHA),,B734 (N538CC),Landed,00h40m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1387,2020-03-06,WQ9541,"Charlottesville, VA (CHO/KCHO)",18:20 EST,"Detroit, MI (DTW/KDTW)",,B734 (N807TJ),Landed 19:16 EST,01h06m,,SwiftAir/iAero,"Detroit, MI",DTW,KDTW,"Charlottesville, VA",CHO,KCHO
1388,2020-03-06,WQ3579,,,,,B733 (N626SW),Landed,,,SwiftAir/iAero,,,,,,
1389,2020-03-06,WQ3525,"San Diego, CA (SAN/KSAN)",06:45 PST,Guadalajara (GDL/MMGL),,B733 (N529AU),Landed,02h39m,,SwiftAir/iAero,Guadalajara,GDL,MMGL,"San Diego, CA",SAN,KSAN
1390,2020-03-06,WQ3514,"Phoenix, AZ (AZA/KIWA)",07:00 MST,Guatemala City (GUA/MGGT),,B733 (N531AU),Landed,03h51m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Phoenix, AZ",AZA,KIWA
1391,2020-03-06,WQ6801,"Greenville, NC (PGV/KPGV)",09:00 EST,"Jacksonville, NC (OAJ/KOAJ)",,B734 (N458UW),Landed 10:40 EST,00h24m,,SwiftAir/iAero,"Jacksonville, NC",OAJ,KOAJ,"Greenville, NC",PGV,KPGV
1392,2020-03-06,WQ702,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 10:05 EST,00h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1393,2020-03-06,WQ2211,"Miami, FL (MIA/KMIA)",,Santa Clara (SNU/MUSC),,B734 (N285XA),Landed,,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1394,2020-03-06,WQ503,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N440US),Landed 10:21 EST,00h50m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1395,2020-03-06,WQ3564,"Alexandria, LA (AEX/KAEX)",08:40 CST,"Dallas, TX (DAL/KDAL)",,B733 (N626SW),Landed 09:38 CST,00h44m,,SwiftAir/iAero,"Dallas, TX",DAL,KDAL,"Alexandria, LA",AEX,KAEX
1396,2020-03-06,WQ6801,"Jacksonville, NC (OAJ/KOAJ)",10:25 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N458UW),Landed,00h55m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Jacksonville, NC",OAJ,KOAJ
1397,2020-03-06,WQ3545,"Brownsville, TX (BRO/KBRO)",08:00 CST,"Gary, IN (GYY/KGYY)",,B733 (N627SW),Landed 10:33 CST,02h49m,,SwiftAir/iAero,"Gary, IN",GYY,KGYY,"Brownsville, TX",BRO,KBRO
1398,2020-03-06,WQ513,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 11:41 EST,01h03m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1399,2020-03-06,WQ3553,,,,,B734 (N441US),Landed,,,SwiftAir/iAero,,,,,,
1400,2020-03-06,WQ3952,Santa Clara (SNU/MUSC),,"Tampa, FL (TPA/KTPA)",,B734 (N420US),Landed 11:49 EST,01h04m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,Santa Clara,SNU,MUSC
1401,2020-03-06,WQ770,"Miami, FL (MIA/KMIA)",10:45 EST,Camaguey (CMW/MUCM),,B734 (N538CC),Landed,00h52m,,SwiftAir/iAero,Camaguey,CMW,MUCM,"Miami, FL",MIA,KMIA
1402,2020-03-06,WQ9665,"Nashville, TN (BNA/KBNA)",10:00 CST,"Greenville, SC (GSP/KGSP)",,B734 (N418US),Landed 12:15 EST,00h39m,,SwiftAir/iAero,"Greenville, SC",GSP,KGSP,"Nashville, TN",BNA,KBNA
1403,2020-03-06,WQ2212,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 12:13 EST,00h47m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1404,2020-03-06,WQ9662,"Hartford, CT (BDL/KBDL)",09:00 EST,"Indianapolis, IN (IND/KIND)",,B734 (N804TJ),Landed 11:08 EST,01h54m,,SwiftAir/iAero,"Indianapolis, IN",IND,KIND,"Hartford, CT",BDL,KBDL
1405,2020-03-06,WQ9545,"Miami, FL (MIA/KMIA)",08:30 EST,"Nashville, TN (BNA/KBNA)",,B734,Landed,01h55m,,SwiftAir/iAero,"Nashville, TN",BNA,KBNA,"Miami, FL",MIA,KMIA
1406,2020-03-06,WQ811,"Wendover, UT (KENV)",10:00 MST,"Scottsbluff, NE (BFF/KBFF)",,B734 (N313XA),Landed,01h15m,,SwiftAir/iAero,"Scottsbluff, NE",BFF,KBFF,"Wendover, UT",KENV),
1407,2020-03-06,WQ701,"Miami, FL (MIA/KMIA)",06:00 EST,Havana (HAV/MUHA),,B734 (N538CC),Landed,00h45m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1408,2020-03-06,WQ2649,,,,,B734 (N808TJ),Landed,,,SwiftAir/iAero,,,,,,
1409,2020-03-06,WQ505,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 01:16 EST,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1410,2020-03-06,WQ9523,"Farmingdale, NY (KFRG)",01:42 EST,"Louisville, KY (SDF/KSDF)",,B734 (N807TJ),Landed 02:28 EST,01h59m,,SwiftAir/iAero,"Louisville, KY",SDF,KSDF,"Farmingdale, NY",KFRG),
1411,2020-03-06,WQ9735,"Wichita, KS (ICT/KICT)",01:35 CST,"Fayetteville, AR (FYV/KFYV)",,B738 (N820TJ),Landed 03:00 CST,00h33m,,SwiftAir/iAero,"Fayetteville, AR",FYV,KFYV,"Wichita, KS",ICT,KICT
1412,2020-03-06,WQ6701,"Miami, FL (OPF/KOPF)",04:45 EST,"Greenville, NC (PGV/KPGV)",,B734 (N458UW),Landed,01h37m,,SwiftAir/iAero,"Greenville, NC",PGV,KPGV,"Miami, FL",OPF,KOPF
1413,2020-03-06,WQ3529,,,,,B738 (N624XA),Landed,,,SwiftAir/iAero,,,,,,
1414,2020-03-06,WQ3552,"Brownsville, TX (BRO/KBRO)",05:20 CST,La Mesa (SAP/MHLM),,B734 (N441US),Landed,02h15m,,SwiftAir/iAero,La Mesa,SAP,MHLM,"Brownsville, TX",BRO,KBRO
1415,2020-03-06,WQ1997,"Miami, FL (MIA/KMIA)",08:15 EST,Santo Domingo (SDQ/MDSD),,B734 (N802TJ),Landed 11:10 AST,01h52m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1416,2020-03-06,WQ502,"Miami, FL (MIA/KMIA)",06:30 EST,Havana (HAV/MUHA),,B734 (N440US),Landed,00h49m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1417,2020-03-06,WQ512,"Miami, FL (MIA/KMIA)",06:30 EST,Santa Clara (SNU/MUSC),,B734 (N430XA),Landed,00h52m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1418,2020-03-06,WQ3151,"Miami, FL (MIA/KMIA)",07:20 EST,Santa Clara (SNU/MUSC),,B734 (N420US),Landed,00h49m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1419,2020-03-06,WQ3565,"Alexandria, LA (AEX/KAEX)",06:25 CST,Guayaquil (GYE/SEGU),,B738 (N917XA),Landed 12:53 ECT,04h54m,,SwiftAir/iAero,Guayaquil,GYE,SEGU,"Alexandria, LA",AEX,KAEX
1420,2020-03-06,WQ3532,Guayaquil (GYE/SEGU),,"Belo Horizonte, MG (CNF/SBCF)",,B738 (N624XA),Landed 14:49 BRT,05h23m,,SwiftAir/iAero,"Belo Horizonte, MG",CNF,SBCF,Guayaquil,GYE,SEGU
1421,2020-03-06,WQ3512,"Phoenix, AZ (AZA/KIWA)",05:40 MST,"San Diego, CA (SAN/KSAN)",,B733 (N529AU),Landed 05:53 PST,00h57m,,SwiftAir/iAero,"San Diego, CA",SAN,KSAN,"Phoenix, AZ",AZA,KIWA
1422,2020-03-06,WQ3579,"Dallas, TX (DAL/KDAL)",10:40 CST,La Mesa (SAP/MHLM),,B733 (N626SW),Landed,02h38m,,SwiftAir/iAero,La Mesa,SAP,MHLM,"Dallas, TX",DAL,KDAL
1423,2020-03-06,WQ9557,"Farmingdale, NY (KFRG)",01:42 EST,"Tampa, FL (TPA/KTPA)",,B734 (N808TJ),Landed 05:02 EST,02h49m,,SwiftAir/iAero,"Tampa, FL",TPA,KTPA,"Farmingdale, NY",KFRG),
1424,2020-03-06,WQ1663,"Indianapolis, IN (IND/KIND)",12:00 EST,"Lincoln, NE (LNK/KLNK)",,B734 (N804TJ),Landed 12:45 CST,01h27m,,SwiftAir/iAero,"Lincoln, NE",LNK,KLNK,"Indianapolis, IN",IND,KIND
1425,2020-03-06,WQ3547,"Alexandria, LA (AEX/KAEX)",15:20 CST,"Brownsville, TX (BRO/KBRO)",,B733 (N627SW),Landed,01h08m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,"Alexandria, LA",AEX,KAEX
1426,2020-03-06,WQ4477,"Tampa, FL (TPA/KTPA)",15:30 EST,Santo Domingo (SDQ/MDSD),,B734 (N808TJ),Landed 18:48 AST,02h11m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Tampa, FL",TPA,KTPA
1427,2020-03-06,WQ1664,,,"Indianapolis, IN (IND/KIND)",,B734 (N418US),Landed 16:26 EST,,,SwiftAir/iAero,"Indianapolis, IN",IND,KIND,,,
1428,2020-03-06,WQ563,Santiago (SCU/MUCU),,"Miami, FL (MIA/KMIA)",,B734 (N440US),Landed 16:51 EST,01h08m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santiago,SCU,MUCU
1429,2020-03-06,WQ9667,"Columbia, MO (COU/KCOU)",14:55 CST,"Indianapolis, IN (IND/KIND)",,B734,Landed,00h48m,,SwiftAir/iAero,"Indianapolis, IN",IND,KIND,"Columbia, MO",COU,KCOU
1430,2020-03-06,WQ5411,"Louisville, KY (SDF/KSDF)",,"Charlottesville, VA (CHO/KCHO)",,B734 (N807TJ),Landed 17:02 EST,00h56m,,SwiftAir/iAero,"Charlottesville, VA",CHO,KCHO,"Louisville, KY",SDF,KSDF
1431,2020-03-06,WQ533,Holguin (HOG/MUHG),,"Miami, FL (MIA/KMIA)",,B734 (N430XA),Landed 17:10 EST,01h00m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Holguin,HOG,MUHG
1432,2020-03-06,WQ812,"North Platte, NE (LBF/KLBF)",15:25 CST,"Wendover, UT (KENV)",,B734 (N313XA),Landed,01h44m,,SwiftAir/iAero,"Wendover, UT",KENV),,"North Platte, NE",LBF,KLBF
1433,2020-03-06,WQ3567,Guayaquil (GYE/SEGU),,"Alexandria, LA (AEX/KAEX)",,B738 (N917XA),Landed,,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,Guayaquil,GYE,SEGU
1434,2020-03-06,WQ4107,"Tuscaloosa, AL (TCL/KTCL)",15:30 CST,"Columbia, MO (COU/KCOU)",,B733,Landed,01h25m,,SwiftAir/iAero,"Columbia, MO",COU,KCOU,"Tuscaloosa, AL",TCL,KTCL
1435,2020-03-06,WQ6803,"Charlotte, NC (CLT/KCLT)",16:47 EST,"Atlantic City, NJ (ACY/KACY)",,B734 (N458UW),Landed,01h12m,,SwiftAir/iAero,"Atlantic City, NJ",ACY,KACY,"Charlotte, NC",CLT,KCLT
1436,2020-03-06,WQ1994,Santo Domingo (SDQ/MDSD),18:00 AST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 19:46 EST,02h03m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
1437,2020-03-06,WQ7412,"Topeka, KS (FOE/KFOE)",16:30 CST,"Lubbock, TX (LBB/KLBB)",,B734 (N804TJ),Landed,01h16m,,SwiftAir/iAero,"Lubbock, TX",LBB,KLBB,"Topeka, KS",FOE,KFOE
1438,2020-03-06,WQ3580,La Mesa (SAP/MHLM),,"Alexandria, LA (AEX/KAEX)",,B733,Landed,02h35m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,La Mesa,SAP,MHLM
1439,2020-03-06,WQ532,"Miami, FL (MIA/KMIA)",12:15 EST,Holguin (HOG/MUHG),,B734 (N430XA),Landed,01h01m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1440,2020-03-06,WQ771,Camaguey (CMW/MUCM),,"Miami, FL (MIA/KMIA)",,B734 (N538CC),Landed 15:57 EST,00h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Camaguey,CMW,MUCM
1441,2020-03-06,WQ3953,"Miami, FL (MIA/KMIA)",,Santa Clara (SNU/MUSC),,B734 (N420US),Landed,,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1442,2020-03-06,WQ7736,"Fayetteville, AR (FYV/KFYV)",14:00 CST,"College Station, TX (CLL/KCLL)",,B738 (N820TJ),Landed,00h55m,,SwiftAir/iAero,"College Station, TX",CLL,KCLL,"Fayetteville, AR",FYV,KFYV
1443,2020-03-06,WQ3526,Guadalajara (GDL/MMGL),12:30 CST,"Phoenix, AZ (AZA/KIWA)",,B733 (N529AU),Landed 13:57 MST,02h21m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,Guadalajara,GDL,MMGL
1444,2020-03-06,WQ1996,Santo Domingo (SDQ/MDSD),13:45 AST,"Miami, FL (MIA/KMIA)",,B734 (N802TJ),Landed 15:42 EST,02h00m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santo Domingo,SDQ,MDSD
1445,2020-03-06,WQ7712,"Syracuse, NY (SYR/KSYR)",15:00 EST,"Miami, FL (MIA/KMIA)",,B733 (N397SW),Landed 19:03 EST,02h50m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Syracuse, NY",SYR,KSYR
1446,2020-03-06,WQ4306,"Greensboro, NC (GSO/KGSO)",13:00 EST,"Tuscaloosa, AL (TCL/KTCL)",,B733,Landed,01h24m,,SwiftAir/iAero,"Tuscaloosa, AL",TCL,KTCL,"Greensboro, NC",GSO,KGSO
1447,2020-03-06,WQ3953,"Tampa, FL (TPA/KTPA)",13:00 EST,"Miami, FL (MIA/KMIA)",,B734 (N420US),Landed 16:11 EST,00h46m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,"Tampa, FL",TPA,KTPA
1448,2020-03-06,WQ3546,"Gary, IN (GYY/KGYY)",12:05 CST,"Alexandria, LA (AEX/KAEX)",,B733 (N627SW),Landed,01h44m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"Gary, IN",GYY,KGYY
1449,2020-03-06,WQ1664,"Greenville, SC (GSP/KGSP)",13:00 EST,"Columbia, MO (COU/KCOU)",,B734 (N418US),Landed,01h46m,,SwiftAir/iAero,"Columbia, MO",COU,KCOU,"Greenville, SC",GSP,KGSP
1450,2020-03-06,WQ1995,"Miami, FL (MIA/KMIA)",,Santo Domingo (SDQ/MDSD),,B734 (N285XA),Landed 17:09 AST,01h49m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1451,2020-03-06,WQ3515,Guatemala City (GUA/MGGT),13:10 CST,"Phoenix, AZ (AZA/KIWA)",,B733 (N531AU),Landed,04h14m,,SwiftAir/iAero,"Phoenix, AZ",AZA,KIWA,Guatemala City,GUA,MGGT
1452,2020-03-06,WQ9663,"Lincoln, NE (LNK/KLNK)",13:40 CST,"Topeka, KS (FOE/KFOE)",,B734 (N804TJ),Landed,00h26m,,SwiftAir/iAero,"Topeka, KS",FOE,KFOE,"Lincoln, NE",LNK,KLNK
1453,2020-03-06,WQ562,"Miami, FL (MIA/KMIA)",12:20 EST,Santiago (SCU/MUCU),,B734 (N440US),Landed,01h13m,,SwiftAir/iAero,Santiago,SCU,MUCU,"Miami, FL",MIA,KMIA
1454,2020-03-06,WQ4100,,,,,B733 (N625SW),Landed,,,SwiftAir/iAero,,,,,,
1455,2020-03-06,WQ906,"Scottsbluff, NE (BFF/KBFF)",12:35 MST,"North Platte, NE (LBF/KLBF)",,B734 (N313XA),Landed,00h31m,,SwiftAir/iAero,"North Platte, NE",LBF,KLBF,"Scottsbluff, NE",BFF,KBFF
1456,2020-03-05,WQ6852,"Bullhead City, AZ (IFP/KIFP)",10:30 MST,"Bellingham, WA (BLI/KBLI)",,B733 (N623SW),Landed 11:50 PST,02h28m,,SwiftAir/iAero,"Bellingham, WA",BLI,KBLI,"Bullhead City, AZ",IFP,KIFP
1457,2020-03-05,WQ3561,Guatemala City (GUA/MGGT),11:10 CST,"Brownsville, TX (BRO/KBRO)",,B733 (N627SW),Landed,02h17m,,SwiftAir/iAero,"Brownsville, TX",BRO,KBRO,Guatemala City,GUA,MGGT
1458,2020-03-05,WQ7732,"Memphis, TN (MEM/KMEM)",08:00 CST,"Hartford, CT (BDL/KBDL)",,B734 (N804TJ),Landed,02h06m,,SwiftAir/iAero,"Hartford, CT",BDL,KBDL,"Memphis, TN",MEM,KMEM
1459,2020-03-05,WQ7734,"Grand Forks, ND (GFK/KGFK)",11:00 CST,"Omaha, NE (OMA/KOMA)",,B738 (N820TJ),Landed 12:06 CST,01h00m,,SwiftAir/iAero,"Omaha, NE",OMA,KOMA,"Grand Forks, ND",GFK,KGFK
1460,2020-03-05,WQ809,"Wendover, UT (KENV)",10:00 MST,"Topeka, KS (FOE/KFOE)",,B734 (N313XA),Landed,01h59m,,SwiftAir/iAero,"Topeka, KS",FOE,KFOE,"Wendover, UT",KENV),
1461,2020-03-05,WQ3526,"El Paso, TX (ELP/KELP)",09:40 MST,"Alexandria, LA (AEX/KAEX)",,B733 (N531AU),Landed,01h45m,,SwiftAir/iAero,"Alexandria, LA",AEX,KAEX,"El Paso, TX",ELP,KELP
1462,2020-03-05,WQ3151,"Miami, FL (MIA/KMIA)",11:00 EST,Santa Clara (SNU/MUSC),,B734 (N285XA),Landed,00h44m,,SwiftAir/iAero,Santa Clara,SNU,MUSC,"Miami, FL",MIA,KMIA
1463,2020-03-05,WQ750,"Miami, FL (MIA/KMIA)",10:45 EST,Holguin (HOG/MUHG),,B734 (N538CC),Landed,01h01m,,SwiftAir/iAero,Holguin,HOG,MUHG,"Miami, FL",MIA,KMIA
1464,2020-03-05,WQ2201,"Miami, FL (MIA/KMIA)",10:30 EST,Havana (HAV/MUHA),,B734 (N430XA),Landed,00h43m,,SwiftAir/iAero,Havana,HAV,MUHA,"Miami, FL",MIA,KMIA
1465,2020-03-05,WQ3522,"Phoenix, AZ (AZA/KIWA)",07:30 MST,"El Paso, TX (ELP/KELP)",,B733 (N531AU),Landed 08:29 MST,00h47m,,SwiftAir/iAero,"El Paso, TX",ELP,KELP,"Phoenix, AZ",AZA,KIWA
1466,2020-03-05,WQ3139,,,"Miami, FL (MIA/KMIA)",,B734 (N440US),Landed 09:45 EST,,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,,,
1467,2020-03-05,WQ1995,"Miami, FL (MIA/KMIA)",12:45 EST,Santo Domingo (SDQ/MDSD),,B734,Landed,01h50m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1468,2020-03-05,WQ731,Santa Clara (SNU/MUSC),,"Miami, FL (MIA/KMIA)",,B734 (N802TJ),Landed 10:13 EST,00h50m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Santa Clara,SNU,MUSC
1469,2020-03-05,WQ3578,Guatemala City (GUA/MGGT),10:00 CST,"Houston, TX (IAH/KIAH)",,B733 (N626SW),Landed 12:57 CST,02h33m,,SwiftAir/iAero,"Houston, TX",IAH,KIAH,Guatemala City,GUA,MGGT
1470,2020-03-05,WQ3577,"Alexandria, LA (AEX/KAEX)",06:05 CST,Guatemala City (GUA/MGGT),,B733 (N626SW),Landed,02h36m,,SwiftAir/iAero,Guatemala City,GUA,MGGT,"Alexandria, LA",AEX,KAEX
1471,2020-03-05,WQ9733,"Columbia, MO (COU/KCOU)",08:00 CST,"Grand Forks, ND (GFK/KGFK)",,B738 (N820TJ),Landed,01h36m,,SwiftAir/iAero,"Grand Forks, ND",GFK,KGFK,"Columbia, MO",COU,KCOU
1472,2020-03-05,WQ3140,Havana (HAV/MUHA),,"Miami, FL (MIA/KMIA)",,B734,Landed,00h49m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
1473,2020-03-05,WQ1997,"Miami, FL (MIA/KMIA)",08:15 EST,Santo Domingo (SDQ/MDSD),,B734 (N420US),Landed 12:01 AST,01h44m,,SwiftAir/iAero,Santo Domingo,SDQ,MDSD,"Miami, FL",MIA,KMIA
1474,2020-03-05,WQ702,Havana (HAV/MUHA),08:10 CST,"Miami, FL (MIA/KMIA)",,B734 (N285XA),Landed 09:39 EST,00h53m,,SwiftAir/iAero,"Miami, FL",MIA,KMIA,Havana,HAV,MUHA
